path,true_label,pred_label,probability,error_type,confidence_margin
data/raw/chest_xray/test/NORMAL/test_normal_00166.jpeg,Normal,Pneumonia,0.9077,FP,0.4077
data/raw/chest_xray/test/NORMAL/test_normal_00173.jpeg,Normal,Pneumonia,0.5148,FP,0.0148
data/raw/chest_xray/test/NORMAL/test_normal_00181.jpeg,Normal,Pneumonia,0.9226,FP,0.4226
data/raw/chest_xray/test/NORMAL/test_normal_00182.jpeg,Normal,Pneumonia,0.8516,FP,0.3516
data/raw/chest_xray/test/NORMAL/test_normal_00193.jpeg,Normal,Pneumonia,0.9392,FP,0.4392
data/raw/chest_xray/test/NORMAL/test_normal_00209.jpeg,Normal,Pneumonia,0.986,FP,0.486
data/raw/chest_xray/test/NORMAL/test_normal_00226.jpeg,Normal,Pneumonia,0.91,FP,0.41
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00254.jpeg,Pneumonia,Normal,0.4238,FN,0.0762
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00282.jpeg,Pneumonia,Normal,0.0979,FN,0.4021
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00317.jpeg,Pneumonia,Normal,0.3971,FN,0.1029
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00388.jpeg,Pneumonia,Normal,0.0764,FN,0.4236
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00390.jpeg,Pneumonia,Normal,0.2547,FN,0.2453
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00391.jpeg,Pneumonia,Normal,0.0006,FN,0.4994
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00404.jpeg,Pneumonia,Normal,0.2306,FN,0.2694
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00417.jpeg,Pneumonia,Normal,0.1731,FN,0.3269
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00473.jpeg,Pneumonia,Normal,0.173,FN,0.327
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00476.jpeg,Pneumonia,Normal,0.3516,FN,0.1484
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00479.jpeg,Pneumonia,Normal,0.1389,FN,0.3611
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00525.jpeg,Pneumonia,Normal,0.4446,FN,0.0554
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00581.jpeg,Pneumonia,Normal,0.2481,FN,0.2519
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00599.jpeg,Pneumonia,Normal,0.0927,FN,0.4073
