path,true_label,pred_label,probability,error_type,confidence_margin
data/raw/chest_xray/test/NORMAL/test_normal_00144.jpeg,Normal,Pneumonia,0.9841,FP,0.4841
data/raw/chest_xray/test/NORMAL/test_normal_00145.jpeg,Normal,Pneumonia,0.8306,FP,0.3306
data/raw/chest_xray/test/NORMAL/test_normal_00153.jpeg,Normal,Pneumonia,0.5596,FP,0.0596
data/raw/chest_xray/test/NORMAL/test_normal_00160.jpeg,Normal,Pneumonia,0.8347,FP,0.3347
data/raw/chest_xray/test/NORMAL/test_normal_00163.jpeg,Normal,Pneumonia,0.8516,FP,0.3516
data/raw/chest_xray/test/NORMAL/test_normal_00165.jpeg,Normal,Pneumonia,0.7672,FP,0.2672
data/raw/chest_xray/test/NORMAL/test_normal_00181.jpeg,Normal,Pneumonia,0.9515,FP,0.4515
data/raw/chest_xray/test/NORMAL/test_normal_00182.jpeg,Normal,Pneumonia,0.8919,FP,0.3919
data/raw/chest_xray/test/NORMAL/test_normal_00188.jpeg,Normal,Pneumonia,0.9191,FP,0.4191
data/raw/chest_xray/test/NORMAL/test_normal_00193.jpeg,Normal,Pneumonia,0.9196,FP,0.4196
data/raw/chest_xray/test/NORMAL/test_normal_00198.jpeg,Normal,Pneumonia,0.8127,FP,0.3127
data/raw/chest_xray/test/NORMAL/test_normal_00200.jpeg,Normal,Pneumonia,0.6221,FP,0.1221
data/raw/chest_xray/test/NORMAL/test_normal_00202.jpeg,Normal,Pneumonia,0.5198,FP,0.0198
data/raw/chest_xray/test/NORMAL/test_normal_00209.jpeg,Normal,Pneumonia,0.8466,FP,0.3466
data/raw/chest_xray/test/NORMAL/test_normal_00226.jpeg,Normal,Pneumonia,0.7553,FP,0.2553
data/raw/chest_xray/test/NORMAL/test_normal_00228.jpeg,Normal,Pneumonia,0.626,FP,0.126
data/raw/chest_xray/test/NORMAL/test_normal_00230.jpeg,Normal,Pneumonia,0.883,FP,0.383
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00282.jpeg,Pneumonia,Normal,0.4087,FN,0.0913
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00391.jpeg,Pneumonia,Normal,0.0862,FN,0.4138
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00420.jpeg,Pneumonia,Normal,0.4997,FN,0.0003
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00446.jpeg,Pneumonia,Normal,0.4506,FN,0.0494
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00473.jpeg,Pneumonia,Normal,0.1908,FN,0.3092
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00496.jpeg,Pneumonia,Normal,0.4198,FN,0.0802
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00525.jpeg,Pneumonia,Normal,0.4657,FN,0.0343
