path,true_label,pred_label,probability,error_type,confidence_margin
data/raw/chest_xray/test/NORMAL/test_normal_00135.jpeg,Normal,Pneumonia,0.9552,FP,0.4552
data/raw/chest_xray/test/NORMAL/test_normal_00140.jpeg,Normal,Pneumonia,0.9728,FP,0.4728
data/raw/chest_xray/test/NORMAL/test_normal_00141.jpeg,Normal,Pneumonia,0.8689,FP,0.3689
data/raw/chest_xray/test/NORMAL/test_normal_00143.jpeg,Normal,Pneumonia,0.9865,FP,0.4865
data/raw/chest_xray/test/NORMAL/test_normal_00144.jpeg,Normal,Pneumonia,0.9817,FP,0.4817
data/raw/chest_xray/test/NORMAL/test_normal_00145.jpeg,Normal,Pneumonia,0.8605,FP,0.3605
data/raw/chest_xray/test/NORMAL/test_normal_00146.jpeg,Normal,Pneumonia,0.9608,FP,0.4608
data/raw/chest_xray/test/NORMAL/test_normal_00149.jpeg,Normal,Pneumonia,0.8043,FP,0.3043
data/raw/chest_xray/test/NORMAL/test_normal_00153.jpeg,Normal,Pneumonia,0.9079,FP,0.4079
data/raw/chest_xray/test/NORMAL/test_normal_00156.jpeg,Normal,Pneumonia,0.5231,FP,0.0231
data/raw/chest_xray/test/NORMAL/test_normal_00158.jpeg,Normal,Pneumonia,0.5059,FP,0.0059
data/raw/chest_xray/test/NORMAL/test_normal_00160.jpeg,Normal,Pneumonia,0.9709,FP,0.4709
data/raw/chest_xray/test/NORMAL/test_normal_00166.jpeg,Normal,Pneumonia,0.9158,FP,0.4158
data/raw/chest_xray/test/NORMAL/test_normal_00168.jpeg,Normal,Pneumonia,0.7417,FP,0.2417
data/raw/chest_xray/test/NORMAL/test_normal_00171.jpeg,Normal,Pneumonia,0.6684,FP,0.1684
data/raw/chest_xray/test/NORMAL/test_normal_00173.jpeg,Normal,Pneumonia,0.8725,FP,0.3725
data/raw/chest_xray/test/NORMAL/test_normal_00181.jpeg,Normal,Pneumonia,0.8648,FP,0.3648
data/raw/chest_xray/test/NORMAL/test_normal_00182.jpeg,Normal,Pneumonia,0.9746,FP,0.4746
data/raw/chest_xray/test/NORMAL/test_normal_00190.jpeg,Normal,Pneumonia,0.6327,FP,0.1327
data/raw/chest_xray/test/NORMAL/test_normal_00193.jpeg,Normal,Pneumonia,0.8951,FP,0.3951
data/raw/chest_xray/test/NORMAL/test_normal_00197.jpeg,Normal,Pneumonia,0.8409,FP,0.3409
data/raw/chest_xray/test/NORMAL/test_normal_00200.jpeg,Normal,Pneumonia,0.6663,FP,0.1663
data/raw/chest_xray/test/NORMAL/test_normal_00209.jpeg,Normal,Pneumonia,0.9681,FP,0.4681
data/raw/chest_xray/test/NORMAL/test_normal_00217.jpeg,Normal,Pneumonia,0.8145,FP,0.3145
data/raw/chest_xray/test/NORMAL/test_normal_00226.jpeg,Normal,Pneumonia,0.971,FP,0.471
data/raw/chest_xray/test/NORMAL/test_normal_00228.jpeg,Normal,Pneumonia,0.8204,FP,0.3204
data/raw/chest_xray/test/NORMAL/test_normal_00230.jpeg,Normal,Pneumonia,0.8764,FP,0.3764
data/raw/chest_xray/test/NORMAL/test_normal_00231.jpeg,Normal,Pneumonia,0.5028,FP,0.0028
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00391.jpeg,Pneumonia,Normal,0.0283,FN,0.4717
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00525.jpeg,Pneumonia,Normal,0.4015,FN,0.0985
