path,true_label,pred_label,probability,error_type,confidence_margin
data/raw/chest_xray/test/NORMAL/test_normal_00134.jpeg,Normal,Pneumonia,0.9742,FP,0.4742
data/raw/chest_xray/test/NORMAL/test_normal_00135.jpeg,Normal,Pneumonia,0.8393,FP,0.3393
data/raw/chest_xray/test/NORMAL/test_normal_00136.jpeg,Normal,Pneumonia,0.9194,FP,0.4194
data/raw/chest_xray/test/NORMAL/test_normal_00140.jpeg,Normal,Pneumonia,0.9601,FP,0.4601
data/raw/chest_xray/test/NORMAL/test_normal_00141.jpeg,Normal,Pneumonia,0.7814,FP,0.2814
data/raw/chest_xray/test/NORMAL/test_normal_00143.jpeg,Normal,Pneumonia,0.9657,FP,0.4657
data/raw/chest_xray/test/NORMAL/test_normal_00144.jpeg,Normal,Pneumonia,0.9724,FP,0.4724
data/raw/chest_xray/test/NORMAL/test_normal_00145.jpeg,Normal,Pneumonia,0.828,FP,0.328
data/raw/chest_xray/test/NORMAL/test_normal_00146.jpeg,Normal,Pneumonia,0.5373,FP,0.0373
data/raw/chest_xray/test/NORMAL/test_normal_00160.jpeg,Normal,Pneumonia,0.5657,FP,0.0657
data/raw/chest_xray/test/NORMAL/test_normal_00173.jpeg,Normal,Pneumonia,0.6739,FP,0.1739
data/raw/chest_xray/test/NORMAL/test_normal_00181.jpeg,Normal,Pneumonia,0.9801,FP,0.4801
data/raw/chest_xray/test/NORMAL/test_normal_00182.jpeg,Normal,Pneumonia,0.8931,FP,0.3931
data/raw/chest_xray/test/NORMAL/test_normal_00193.jpeg,Normal,Pneumonia,0.8961,FP,0.3961
data/raw/chest_xray/test/NORMAL/test_normal_00198.jpeg,Normal,Pneumonia,0.5405,FP,0.0405
data/raw/chest_xray/test/NORMAL/test_normal_00200.jpeg,Normal,Pneumonia,0.9088,FP,0.4088
data/raw/chest_xray/test/NORMAL/test_normal_00209.jpeg,Normal,Pneumonia,0.541,FP,0.041
data/raw/chest_xray/test/NORMAL/test_normal_00217.jpeg,Normal,Pneumonia,0.6232,FP,0.1232
data/raw/chest_xray/test/NORMAL/test_normal_00221.jpeg,Normal,Pneumonia,0.715,FP,0.215
data/raw/chest_xray/test/NORMAL/test_normal_00226.jpeg,Normal,Pneumonia,0.8371,FP,0.3371
data/raw/chest_xray/test/NORMAL/test_normal_00230.jpeg,Normal,Pneumonia,0.6095,FP,0.1095
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00282.jpeg,Pneumonia,Normal,0.2936,FN,0.2064
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00390.jpeg,Pneumonia,Normal,0.2068,FN,0.2932
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00391.jpeg,Pneumonia,Normal,0.0211,FN,0.4789
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00473.jpeg,Pneumonia,Normal,0.0273,FN,0.4727
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00496.jpeg,Pneumonia,Normal,0.4358,FN,0.0642
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00599.jpeg,Pneumonia,Normal,0.3342,FN,0.1658
