path,true_label,pred_label,probability,error_type,confidence_margin
data/raw/chest_xray/test/NORMAL/test_normal_00166.jpeg,Normal,Pneumonia,0.9471,FP,0.4471
data/raw/chest_xray/test/NORMAL/test_normal_00173.jpeg,Normal,Pneumonia,0.7309,FP,0.2309
data/raw/chest_xray/test/NORMAL/test_normal_00181.jpeg,Normal,Pneumonia,0.9664,FP,0.4664
data/raw/chest_xray/test/NORMAL/test_normal_00182.jpeg,Normal,Pneumonia,0.6822,FP,0.1822
data/raw/chest_xray/test/NORMAL/test_normal_00186.jpeg,Normal,Pneumonia,0.7549,FP,0.2549
data/raw/chest_xray/test/NORMAL/test_normal_00193.jpeg,Normal,Pneumonia,0.9773,FP,0.4773
data/raw/chest_xray/test/NORMAL/test_normal_00197.jpeg,Normal,Pneumonia,0.7309,FP,0.2309
data/raw/chest_xray/test/NORMAL/test_normal_00209.jpeg,Normal,Pneumonia,0.9764,FP,0.4764
data/raw/chest_xray/test/NORMAL/test_normal_00217.jpeg,Normal,Pneumonia,0.6236,FP,0.1236
data/raw/chest_xray/test/NORMAL/test_normal_00221.jpeg,Normal,Pneumonia,0.9032,FP,0.4032
data/raw/chest_xray/test/NORMAL/test_normal_00222.jpeg,Normal,Pneumonia,0.8558,FP,0.3558
data/raw/chest_xray/test/NORMAL/test_normal_00226.jpeg,Normal,Pneumonia,0.8958,FP,0.3958
data/raw/chest_xray/test/NORMAL/test_normal_00228.jpeg,Normal,Pneumonia,0.8897,FP,0.3897
data/raw/chest_xray/test/NORMAL/test_normal_00230.jpeg,Normal,Pneumonia,0.9631,FP,0.4631
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00391.jpeg,Pneumonia,Normal,0.0288,FN,0.4712
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00496.jpeg,Pneumonia,Normal,0.4186,FN,0.0814
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00525.jpeg,Pneumonia,Normal,0.3877,FN,0.1123
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00599.jpeg,Pneumonia,Normal,0.3977,FN,0.1023
