path,true_label,pred_label,probability,error_type,confidence_margin
data/raw/chest_xray/test/NORMAL/test_normal_00149.jpeg,Normal,Pneumonia,0.5121,FP,0.0121
data/raw/chest_xray/test/NORMAL/test_normal_00153.jpeg,Normal,Pneumonia,0.6014,FP,0.1014
data/raw/chest_xray/test/NORMAL/test_normal_00158.jpeg,Normal,Pneumonia,0.7615,FP,0.2615
data/raw/chest_xray/test/NORMAL/test_normal_00160.jpeg,Normal,Pneumonia,0.9622,FP,0.4622
data/raw/chest_xray/test/NORMAL/test_normal_00166.jpeg,Normal,Pneumonia,0.9119,FP,0.4119
data/raw/chest_xray/test/NORMAL/test_normal_00173.jpeg,Normal,Pneumonia,0.5316,FP,0.0316
data/raw/chest_xray/test/NORMAL/test_normal_00181.jpeg,Normal,Pneumonia,0.7923,FP,0.2923
data/raw/chest_xray/test/NORMAL/test_normal_00182.jpeg,Normal,Pneumonia,0.9797,FP,0.4797
data/raw/chest_xray/test/NORMAL/test_normal_00190.jpeg,Normal,Pneumonia,0.8035,FP,0.3035
data/raw/chest_xray/test/NORMAL/test_normal_00193.jpeg,Normal,Pneumonia,0.9754,FP,0.4754
data/raw/chest_xray/test/NORMAL/test_normal_00197.jpeg,Normal,Pneumonia,0.5122,FP,0.0122
data/raw/chest_xray/test/NORMAL/test_normal_00198.jpeg,Normal,Pneumonia,0.8118,FP,0.3118
data/raw/chest_xray/test/NORMAL/test_normal_00200.jpeg,Normal,Pneumonia,0.941,FP,0.441
data/raw/chest_xray/test/NORMAL/test_normal_00209.jpeg,Normal,Pneumonia,0.975,FP,0.475
data/raw/chest_xray/test/NORMAL/test_normal_00217.jpeg,Normal,Pneumonia,0.7185,FP,0.2185
data/raw/chest_xray/test/NORMAL/test_normal_00222.jpeg,Normal,Pneumonia,0.606,FP,0.106
data/raw/chest_xray/test/NORMAL/test_normal_00226.jpeg,Normal,Pneumonia,0.9846,FP,0.4846
data/raw/chest_xray/test/NORMAL/test_normal_00228.jpeg,Normal,Pneumonia,0.604,FP,0.104
data/raw/chest_xray/test/NORMAL/test_normal_00230.jpeg,Normal,Pneumonia,0.6321,FP,0.1321
data/raw/chest_xray/test/NORMAL/test_normal_00231.jpeg,Normal,Pneumonia,0.6758,FP,0.1758
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00391.jpeg,Pneumonia,Normal,0.0607,FN,0.4393
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00581.jpeg,Pneumonia,Normal,0.2315,FN,0.2685
data/raw/chest_xray/test/PNEUMONIA/test_pneumonia_00599.jpeg,Pneumonia,Normal,0.3784,FN,0.1216
